"","wordle_dict","V1","V2","V3","V4","V5","V7","V8","V9","V10","V11","unique","sumf","score","rank"
"10795","smugs","s","m","u","g","s",12.0644465001542,1.44927536231884,5.14184397163121,3.26086956521739,30.5118717237126,4,52.4283071230342,209.713228492137,4993
"10796","smurs","s","m","u","r","s",12.0644465001542,1.44927536231884,5.14184397163121,5.5427073697194,30.5118717237126,4,54.7101449275362,218.840579710145,4556.5
"10797","smush","s","m","u","s","h",12.0644465001542,1.44927536231884,5.14184397163121,3.97779833487512,2.85229725562751,4,25.4856614246068,101.942645698427,12200
"10798","smuts","s","m","u","t","s",12.0644465001542,1.44927536231884,5.14184397163121,6.92260252852297,30.5118717237126,4,56.0900400863398,224.360160345359,4275.5
"10799","snabs","s","n","a","b","s",12.0644465001542,2.65957446808511,9.52821461609621,1.87326549491212,30.5118717237126,4,56.6373728029602,226.549491211841,4161.5
"10800","snafu","s","n","a","f","u",12.0644465001542,2.65957446808511,9.52821461609621,1.79617637989516,0.516497070613629,5,26.5649090348443,132.824545174221,10588.5
"10801","snags","s","n","a","g","s",12.0644465001542,2.65957446808511,9.52821461609621,3.26086956521739,30.5118717237126,4,58.0249768732655,232.099907493062,3881.5
"10802","snaps","s","n","a","p","s",12.0644465001542,2.65957446808511,9.52821461609621,3.22232500770891,30.5118717237126,4,57.986432315757,231.945729263028,3894
"10803","snarf","s","n","a","r","f",12.0644465001542,2.65957446808511,9.52821461609621,5.5427073697194,0.632130743139069,5,30.427073697194,152.13536848597,9112.5
"10804","snark","s","n","a","r","k",12.0644465001542,2.65957446808511,9.52821461609621,5.5427073697194,1.99660807893925,5,31.7915510329941,158.957755164971,8505
"10805","snars","s","n","a","r","s",12.0644465001542,2.65957446808511,9.52821461609621,5.5427073697194,30.5118717237126,4,60.3068146777675,241.22725871107,3443
"10806","snary","s","n","a","r","y",12.0644465001542,2.65957446808511,9.52821461609621,5.5427073697194,10.0292938637064,5,39.8242368177613,199.121184088807,5544.5
"10807","snash","s","n","a","s","h",12.0644465001542,2.65957446808511,9.52821461609621,3.97779833487512,2.85229725562751,4,31.0823311748381,124.329324699352,11134
"10808","snath","s","n","a","t","h",12.0644465001542,2.65957446808511,9.52821461609621,6.92260252852297,2.85229725562751,5,34.027135368486,170.13567684243,7512
"10809","snaws","s","n","a","w","s",12.0644465001542,2.65957446808511,9.52821461609621,0.986740672217083,30.5118717237126,4,55.7508479802652,223.003391921061,4336.5
"10810","snead","s","n","e","a","d",12.0644465001542,2.65957446808511,6.79925994449584,8.27937095282146,6.34443416589578,5,36.1470860314524,180.735430157262,6725
"10811","sneap","s","n","e","a","p",12.0644465001542,2.65957446808511,6.79925994449584,8.27937095282146,1.13320999074931,5,30.9358618563059,154.679309281529,8892
"10812","snebs","s","n","e","b","s",12.0644465001542,2.65957446808511,6.79925994449584,1.87326549491212,30.5118717237126,4,53.9084181313599,215.633672525439,4711
"10813","sneck","s","n","e","c","k",12.0644465001542,2.65957446808511,6.79925994449584,3.16836262719704,1.99660807893925,5,26.6882516188714,133.441258094357,10543
"10814","sneds","s","n","e","d","s",12.0644465001542,2.65957446808511,6.79925994449584,3.6308973172988,30.5118717237126,4,55.6660499537465,222.664199814986,4355.5
"10815","sneed","s","n","e","e","d",12.0644465001542,2.65957446808511,6.79925994449584,17.9386370644465,6.34443416589578,4,45.8063521430774,183.22540857231,6549
"10816","snees","s","n","e","e","s",12.0644465001542,2.65957446808511,6.79925994449584,17.9386370644465,30.5118717237126,3,69.9737897008942,209.921369102683,4981
"10817","snell","s","n","e","l","l",12.0644465001542,2.65957446808511,6.79925994449584,5.94357076780759,3.66944187480728,4,31.13629355535,124.5451742214,11123.5
"10818","snibs","s","n","i","b","s",12.0644465001542,2.65957446808511,8.10206598828245,1.87326549491212,30.5118717237126,4,55.2112241751465,220.844896700586,4448.5
"10819","snick","s","n","i","c","k",12.0644465001542,2.65957446808511,8.10206598828245,3.16836262719704,1.99660807893925,5,27.991057662658,139.95528831329,10070
"10820","snies","s","n","i","e","s",12.0644465001542,2.65957446808511,8.10206598828245,17.9386370644465,30.5118717237126,4,71.2765957446808,285.106382978723,1787
"10821","snift","s","n","i","f","t",12.0644465001542,2.65957446808511,8.10206598828245,1.79617637989516,5.60437866173296,5,30.2266419981499,151.133209990749,9194
"10822","snigs","s","n","i","g","s",12.0644465001542,2.65957446808511,8.10206598828245,3.26086956521739,30.5118717237126,4,56.5988282454517,226.395312981807,4170
"10823","snips","s","n","i","p","s",12.0644465001542,2.65957446808511,8.10206598828245,3.22232500770891,30.5118717237126,4,56.5602836879433,226.241134751773,4177.5
"10824","snipy","s","n","i","p","y",12.0644465001542,2.65957446808511,8.10206598828245,3.22232500770891,10.0292938637064,5,36.0777058279371,180.388529139685,6747
"10825","snirt","s","n","i","r","t",12.0644465001542,2.65957446808511,8.10206598828245,5.5427073697194,5.60437866173296,5,33.9731729879741,169.86586493987,7537
"10826","snits","s","n","i","t","s",12.0644465001542,2.65957446808511,8.10206598828245,6.92260252852297,30.5118717237126,4,60.2605612087573,241.042244835029,3455
"10827","snobs","s","n","o","b","s",12.0644465001542,2.65957446808511,7.65494912118409,1.87326549491212,30.5118717237126,4,54.7641073080481,219.056429232192,4539.5
"10828","snods","s","n","o","d","s",12.0644465001542,2.65957446808511,7.65494912118409,3.6308973172988,30.5118717237126,4,56.5217391304348,226.086956521739,4185
"10829","snoek","s","n","o","e","k",12.0644465001542,2.65957446808511,7.65494912118409,17.9386370644465,1.99660807893925,5,42.3142152328091,211.571076164046,4900.5
"10830","snoep","s","n","o","e","p",12.0644465001542,2.65957446808511,7.65494912118409,17.9386370644465,1.13320999074931,5,41.4508171446192,207.254085723096,5103.5
"10831","snogs","s","n","o","g","s",12.0644465001542,2.65957446808511,7.65494912118409,3.26086956521739,30.5118717237126,4,56.1517113783534,224.606845513414,4260
"10832","snoke","s","n","o","k","e",12.0644465001542,2.65957446808511,7.65494912118409,3.87758248535307,11.7329633055813,5,37.9895158803577,189.947579401788,6112
"10833","snood","s","n","o","o","d",12.0644465001542,2.65957446808511,7.65494912118409,5.38082022818378,6.34443416589578,4,34.1042244835029,136.416897934012,10315
"10834","snook","s","n","o","o","k",12.0644465001542,2.65957446808511,7.65494912118409,5.38082022818378,1.99660807893925,4,29.7563983965464,119.025593586186,11434
"10835","snool","s","n","o","o","l",12.0644465001542,2.65957446808511,7.65494912118409,5.38082022818378,3.66944187480728,4,31.4292321924144,125.716928769658,11055
"10836","snoot","s","n","o","o","t",12.0644465001542,2.65957446808511,7.65494912118409,5.38082022818378,5.60437866173296,4,33.3641689793401,133.45667591736,10541
"10837","snots","s","n","o","t","s",12.0644465001542,2.65957446808511,7.65494912118409,6.92260252852297,30.5118717237126,4,59.813444341659,239.253777366636,3545
"10838","snowk","s","n","o","w","k",12.0644465001542,2.65957446808511,7.65494912118409,0.986740672217083,1.99660807893925,5,25.3623188405797,126.811594202899,10979
"10839","snows","s","n","o","w","s",12.0644465001542,2.65957446808511,7.65494912118409,0.986740672217083,30.5118717237126,4,53.8775824853531,215.510329941412,4717
"10840","snubs","s","n","u","b","s",12.0644465001542,2.65957446808511,5.14184397163121,1.87326549491212,30.5118717237126,4,52.2510021584952,209.004008633981,5025.5
"10841","snugs","s","n","u","g","s",12.0644465001542,2.65957446808511,5.14184397163121,3.26086956521739,30.5118717237126,4,53.6386062288005,214.554424915202,4762
"10842","snush","s","n","u","s","h",12.0644465001542,2.65957446808511,5.14184397163121,3.97779833487512,2.85229725562751,4,26.6959605303731,106.783842121492,12023.5
"10843","snyes","s","n","y","e","s",12.0644465001542,2.65957446808511,1.64199814986124,17.9386370644465,30.5118717237126,4,64.8165279062596,259.266111625039,2694
"10844","soaks","s","o","a","k","s",12.0644465001542,16.1578785075547,9.52821461609621,3.87758248535307,30.5118717237126,4,72.1399938328708,288.559975331483,1685
"10845","soaps","s","o","a","p","s",12.0644465001542,16.1578785075547,9.52821461609621,3.22232500770891,30.5118717237126,4,71.4847363552266,285.938945420907,1768
"10846","soare","s","o","a","r","e",12.0644465001542,16.1578785075547,9.52821461609621,5.5427073697194,11.7329633055813,5,55.0262102991058,275.131051495529,2153
"10847","soars","s","o","a","r","s",12.0644465001542,16.1578785075547,9.52821461609621,5.5427073697194,30.5118717237126,4,73.8051187172371,295.220474868948,1466
"10848","soave","s","o","a","v","e",12.0644465001542,16.1578785075547,9.52821461609621,1.20259019426457,11.7329633055813,5,50.6860931236509,253.430465618255,2916.5
"10849","sobas","s","o","b","a","s",12.0644465001542,16.1578785075547,2.58248535306815,8.27937095282146,30.5118717237126,4,69.5960530373111,278.384212149244,2018
"10850","socas","s","o","c","a","s",12.0644465001542,16.1578785075547,3.02189330866482,8.27937095282146,30.5118717237126,4,70.0354609929078,280.141843971631,1962
"10851","soces","s","o","c","e","s",12.0644465001542,16.1578785075547,3.02189330866482,17.9386370644465,30.5118717237126,4,79.6947271045328,318.778908418131,776
"10852","socko","s","o","c","k","o",12.0644465001542,16.1578785075547,3.02189330866482,3.87758248535307,2.99876657415973,4,38.1205673758865,152.482269503546,9076.5
"10853","socks","s","o","c","k","s",12.0644465001542,16.1578785075547,3.02189330866482,3.87758248535307,30.5118717237126,4,65.6336725254394,262.534690101758,2569.5
"10854","socle","s","o","c","l","e",12.0644465001542,16.1578785075547,3.02189330866482,5.94357076780759,11.7329633055813,5,48.9207523897626,244.603761948813,3282
"10855","sodas","s","o","d","a","s",12.0644465001542,16.1578785075547,3.00647548566142,8.27937095282146,30.5118717237126,4,70.0200431699044,280.080172679618,1964
"10856","soddy","s","o","d","d","y",12.0644465001542,16.1578785075547,3.00647548566142,3.6308973172988,10.0292938637064,4,44.8889916743756,179.555966697502,6802
"10857","sodic","s","o","d","i","c",12.0644465001542,16.1578785075547,3.00647548566142,6.78384212149244,0.979031760715387,5,38.9916743755782,194.958371877891,5790.5
"10858","sodom","s","o","d","o","m",12.0644465001542,16.1578785075547,3.00647548566142,5.38082022818378,1.40302189330866,4,38.0126426148628,152.050570459451,9119
"10859","sofar","s","o","f","a","r",12.0644465001542,16.1578785075547,1.37218624730188,8.27937095282146,5.18809744064138,5,43.0619796484736,215.309898242368,4728.5
"10860","sofas","s","o","f","a","s",12.0644465001542,16.1578785075547,1.37218624730188,8.27937095282146,30.5118717237126,4,68.3857539315449,273.543015726179,2209
"10861","softa","s","o","f","t","a",12.0644465001542,16.1578785075547,1.37218624730188,6.92260252852297,5.24205982115325,5,41.759173604687,208.795868023435,5033.5
"10862","softs","s","o","f","t","s",12.0644465001542,16.1578785075547,1.37218624730188,6.92260252852297,30.5118717237126,4,67.0289855072464,268.115942028986,2398
"10863","softy","s","o","f","t","y",12.0644465001542,16.1578785075547,1.37218624730188,6.92260252852297,10.0292938637064,5,46.5464076472402,232.732038236201,3856.5
"10864","soger","s","o","g","e","r",12.0644465001542,16.1578785075547,2.80604378661733,17.9386370644465,5.18809744064138,5,54.1551032994141,270.775516497071,2298
"10865","sohur","s","o","h","u","r",12.0644465001542,16.1578785075547,0.925069380203515,3.09127351218008,5.18809744064138,5,37.4267653407339,187.133826703669,6277
"10866","soils","s","o","i","l","s",12.0644465001542,16.1578785075547,8.10206598828245,5.94357076780759,30.5118717237126,4,72.7798334875116,291.119333950046,1607
"10867","soily","s","o","i","l","y",12.0644465001542,16.1578785075547,8.10206598828245,5.94357076780759,10.0292938637064,5,52.2972556275054,261.486278137527,2609.5
"10868","sojas","s","o","j","a","s",12.0644465001542,16.1578785075547,0.354609929078014,8.27937095282146,30.5118717237126,4,67.368177613321,269.472710453284,2345
"10869","sojus","s","o","j","u","s",12.0644465001542,16.1578785075547,0.354609929078014,3.09127351218008,30.5118717237126,4,62.1800801726796,248.720320690718,3093
"10870","sokah","s","o","k","a","h",12.0644465001542,16.1578785075547,2.0968239284613,8.27937095282146,2.85229725562751,5,41.4508171446192,207.254085723096,5103.5
"10871","soken","s","o","k","e","n",12.0644465001542,16.1578785075547,2.0968239284613,17.9386370644465,4.08572309589886,5,52.3435090965156,261.717545482578,2600
"10872","sokes","s","o","k","e","s",12.0644465001542,16.1578785075547,2.0968239284613,17.9386370644465,30.5118717237126,4,78.7696577243293,315.078630897317,888
"10873","sokol","s","o","k","o","l",12.0644465001542,16.1578785075547,2.0968239284613,5.38082022818378,3.66944187480728,4,39.3694110391613,157.477644156645,8637
"10874","solah","s","o","l","a","h",12.0644465001542,16.1578785075547,6.53715695343818,8.27937095282146,2.85229725562751,5,45.8911501695961,229.45575084798,4012.5
"10875","solan","s","o","l","a","n",12.0644465001542,16.1578785075547,6.53715695343818,8.27937095282146,4.08572309589886,5,47.1245760098674,235.622880049337,3705
"10876","solas","s","o","l","a","s",12.0644465001542,16.1578785075547,6.53715695343818,8.27937095282146,30.5118717237126,4,73.5507246376812,294.202898550725,1506
"10877","solde","s","o","l","d","e",12.0644465001542,16.1578785075547,6.53715695343818,3.6308973172988,11.7329633055813,5,50.1233425840271,250.616712920136,3026
"10878","soldi","s","o","l","d","i",12.0644465001542,16.1578785075547,6.53715695343818,3.6308973172988,2.15849522047487,5,40.5488744989208,202.744372494604,5349
"10879","soldo","s","o","l","d","o",12.0644465001542,16.1578785075547,6.53715695343818,3.6308973172988,2.99876657415973,4,41.3891458526056,165.556583410422,7910.5
"10880","solds","s","o","l","d","s",12.0644465001542,16.1578785075547,6.53715695343818,3.6308973172988,30.5118717237126,4,68.9022510021585,275.609004008634,2137.5
"10881","soled","s","o","l","e","d",12.0644465001542,16.1578785075547,6.53715695343818,17.9386370644465,6.34443416589578,5,59.0425531914894,295.212765957447,1467.5
"10882","solei","s","o","l","e","i",12.0644465001542,16.1578785075547,6.53715695343818,17.9386370644465,2.15849522047487,5,54.8566142460685,274.283071230342,2183
"10883","soler","s","o","l","e","r",12.0644465001542,16.1578785075547,6.53715695343818,17.9386370644465,5.18809744064138,5,57.886216466235,289.431082331175,1661
"10884","soles","s","o","l","e","s",12.0644465001542,16.1578785075547,6.53715695343818,17.9386370644465,30.5118717237126,4,83.2099907493062,332.839962997225,477
"10885","solon","s","o","l","o","n",12.0644465001542,16.1578785075547,6.53715695343818,5.38082022818378,4.08572309589886,4,44.2260252852297,176.904101140919,6992.5
"10886","solos","s","o","l","o","s",12.0644465001542,16.1578785075547,6.53715695343818,5.38082022818378,30.5118717237126,3,70.6521739130435,211.95652173913,4880
"10887","solum","s","o","l","u","m",12.0644465001542,16.1578785075547,6.53715695343818,3.09127351218008,1.40302189330866,5,39.2537773666358,196.268886833179,5717
"10888","solus","s","o","l","u","s",12.0644465001542,16.1578785075547,6.53715695343818,3.09127351218008,30.5118717237126,4,68.3626271970398,273.450508788159,2215
"10889","soman","s","o","m","a","n",12.0644465001542,16.1578785075547,3.93925377736664,8.27937095282146,4.08572309589886,5,44.5266728337959,222.633364168979,4358
"10890","somas","s","o","m","a","s",12.0644465001542,16.1578785075547,3.93925377736664,8.27937095282146,30.5118717237126,4,70.9528214616096,283.811285846438,1835
"10891","sonce","s","o","n","c","e",12.0644465001542,16.1578785075547,7.43139068763491,3.16836262719704,11.7329633055813,5,50.5550416281221,252.775208140611,2944
